,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
A,10.216451644897461,9.36449909210205,10.69424057006836,10.791993141174316,11.950700759887695,9.40404224395752,9.420248985290527,11.056160926818848,9.426572799682617,11.121345520019531,11.56298542022705,9.871413230895996,8.132322311401367,12.394864082336426,7.33633279800415,9.473531723022461,11.312315940856934,11.992332458496094,7.2168684005737305,5.131385803222656,11.978070259094238
R,8.987696647644043,2.565624237060547,5.1026611328125,7.311259746551514,3.444495916366577,11.153511047363281,6.816134929656982,5.193987846374512,5.1971917152404785,3.452496290206909,7.1106414794921875,5.674350738525391,3.8556132316589355,3.4396164417266846,3.4965171813964844,6.9104228019714355,8.761688232421875,5.553967475891113,10.253067016601562,12.411255836486816,16.241703033447266
N,5.571504592895508,8.089526176452637,6.3972601890563965,3.8684113025665283,3.8215999603271484,3.9141297340393066,6.032413482666016,5.96328592300415,8.591768264770508,6.067602157592773,4.306283950805664,5.228910446166992,3.4400339126586914,5.2218828201293945,4.303337574005127,7.3043532371521,4.3236823081970215,7.396363735198975,5.579263687133789,4.324740409851074,10.260641098022461
D,15.750776290893555,12.770734786987305,13.23394775390625,12.81595230102539,11.100594520568848,8.082612991333008,6.81494665145874,3.860535144805908,3.4041831493377686,5.363495349884033,3.4291136264801025,9.978804588317871,7.6941752433776855,9.477006912231445,8.58463191986084,11.560640335083008,11.520086288452148,7.304577827453613,7.688322067260742,7.712650775909424,9.393837928771973
V,8.143375396728516,10.304386138916016,4.713760852813721,3.8588385581970215,7.662219047546387,7.236992359161377,7.272421836853027,8.959175109863281,9.38863754272461,11.933820724487305,11.923345565795898,12.539572715759277,8.9431791305542,5.158910274505615,7.445093154907227,10.702169418334961,7.295743465423584,6.8468780517578125,7.286914348602295,8.13614559173584,5.147730350494385
Q,0.8580532670021057,2.554793119430542,2.1609597206115723,5.15238094329834,5.103212833404541,6.494411468505859,4.68861198425293,7.7874603271484375,5.506650447845459,3.8509109020233154,6.7877092361450195,6.04622745513916,3.4366493225097656,4.349346160888672,6.838266372680664,6.860580921173096,7.824887275695801,7.778324604034424,3.822969436645508,6.03963041305542,6.867758274078369
E,14.535030364990234,6.370579719543457,11.14638614654541,9.80899429321289,11.122859954833984,6.849641799926758,11.904684066772461,7.7238311767578125,11.59526538848877,10.347715377807617,16.652809143066406,10.342473030090332,12.929689407348633,12.513810157775879,14.632447242736816,12.041086196899414,11.2216796875,11.162014961242676,12.844873428344727,9.480400085449219,15.390257835388184
G,17.83253288269043,11.902716636657715,17.932065963745117,17.524526596069336,11.944652557373047,12.863866806030273,8.103891372680664,8.580309867858887,1.704074740409851,5.123788356781006,3.5324954986572266,5.096805572509766,5.5417680740356445,5.543770790100098,5.176935195922852,3.444359064102173,7.719442367553711,10.275936126708984,10.308661460876465,4.312872409820557,8.556755065917969
H,1.6914618015289307,2.1187047958374023,6.3999152183532715,2.566988945007324,4.357789516448975,7.6790313720703125,5.146613597869873,2.983088731765747,3.8126420974731445,3.391308307647705,2.557699203491211,0.8462197184562683,1.7001543045043945,3.424217462539673,1.7182132005691528,0.8424698114395142,2.581244707107544,4.669106483459473,5.940099239349365,5.556307792663574,8.5232515335083
I,5.990702152252197,1.274979591369629,1.7323731184005737,5.672746658325195,3.0042073726654053,2.9801344871520996,6.449504375457764,6.123516082763672,8.18748664855957,7.784738063812256,6.8635430335998535,4.75325345993042,3.44401216506958,4.708446979522705,5.680323123931885,5.585690021514893,9.44365406036377,6.406225204467773,3.830335855484009,6.829540252685547,0.4244634509086609
