,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
A,3.824883460998535,1.6995418071746826,2.572664976119995,2.5671744346618652,2.9772441387176514,3.4191720485687256,2.56547212600708,1.713638424873352,2.5548763275146484,2.143714189529419,3.460015296936035,2.1233670711517334,2.5993428230285645,2.980863571166992,4.43226957321167,2.553494453430176,4.727870464324951,3.0000100135803223,4.261280059814453,2.9760560989379883,1.708078145980835
R,2.5686848163604736,0.4294764995574951,0.8536585569381714,3.0216660499572754,0.8519611954689026,1.731908917427063,0.8514900803565979,0.42271697521209717,0.4347923696041107,0.4263196587562561,0.0,0.0,1.309942364692688,0.4253137409687042,0.0,1.7106152772903442,1.2833980321884155,2.13984751701355,4.702450275421143,4.277530193328857,7.263977527618408
N,1.2813959121704102,0.43116188049316406,2.5679714679718018,0.4274217188358307,2.1333696842193604,1.7043335437774658,1.7070058584213257,2.559414863586426,1.7423179149627686,0.8473698496818542,0.42822733521461487,2.1638388633728027,2.152472972869873,3.041407585144043,1.7132227420806885,1.747536540031433,3.4560115337371826,3.4364120960235596,1.7208600044250488,0.8561906814575195,2.1350784301757812
D,5.979054927825928,4.682911396026611,4.262762546539307,4.260613918304443,4.269608497619629,0.8626695871353149,2.5502638816833496,1.7091020345687866,2.1310157775878906,1.281156063079834,1.7703415155410767,2.189517021179199,1.2750296592712402,1.277854084968567,1.70734441280365,2.5713698863983154,2.136251211166382,1.7212436199188232,3.4024620056152344,4.296109676361084,2.1375691890716553
V,4.260641574859619,2.9994606971740723,2.166292667388916,2.1407575607299805,2.559610366821289,2.5865416526794434,1.2771389484405518,3.4253809452056885,1.706827998161316,3.444549798965454,2.5494353771209717,3.3997576236724854,1.2754305601119995,3.0178792476654053,3.826622247695923,4.311376094818115,2.168236494064331,2.1340482234954834,1.7068532705307007,5.128786087036133,0.0
Q,0.0,1.717585802078247,0.4304048418998718,1.285077691078186,2.148369550704956,0.4268152415752411,0.42871904373168945,0.8474237322807312,2.9706809520721436,1.2866123914718628,2.1341207027435303,2.163957357406616,1.7363181114196777,3.010298013687134,1.7940583229064941,2.1457815170288086,1.750347375869751,1.7507209777832031,0.8575846552848816,2.5885143280029297,4.282115459442139
E,2.549607038497925,1.2951641082763672,2.9909205436706543,2.575430393218994,2.1340456008911133,2.9745309352874756,2.5503647327423096,4.262388229370117,2.564122438430786,1.7250020503997803,3.8386142253875732,3.442739486694336,3.0030245780944824,3.4376885890960693,4.345187187194824,2.150768995285034,0.43897727131843567,3.872114658355713,3.8342819213867188,2.14922833442688,5.971004009246826
G,3.390622854232788,3.3886466026306152,2.5673699378967285,3.8516042232513428,2.1334786415100098,3.0251619815826416,2.5595853328704834,0.8521859049797058,1.272780418395996,1.2784374952316284,1.2749698162078857,0.42984482645988464,0.42693278193473816,0.8524506092071533,0.4248693585395813,2.1785991191864014,3.451019287109375,4.287264347076416,3.4180827140808105,0.0,4.672691345214844
H,1.2777470350265503,0.8498693108558655,2.1298725605010986,0.8486357927322388,0.42296451330184937,2.54669189453125,0.43012863397598267,2.117888927459717,2.119596004486084,0.849561333656311,1.277957558631897,0.0,0.42338132858276367,0.8496003746986389,0.4242871403694153,0.0,0.8493444919586182,2.132035732269287,1.7017074823379517,1.7137659788131714,0.42325589060783386
I,2.9964277744293213,0.8713657259941101,1.7154536247253418,2.190664291381836,0.43393898010253906,1.695499062538147,0.8439082503318787,2.1615514755249023,3.0116615295410156,2.156186580657959,2.559382915496826,1.2748316526412964,1.2811036109924316,0.4275222420692444,0.8446859121322632,1.7060675621032715,1.6966166496276855,0.0,2.5553855895996094,1.2804895639419556,0.0
